group,exe,app,name,exec_num,duration,avg_duration,input_size,throughput
,ac_cuda_fuse_all_o3_1,Dotstar,run_regex,8,13.356290817260742,1.6695363521575928,0.95367431640625,584.9303602991084
,ac_cuda_fuse_all_o3_2,Dotstar,transpose,8,0.19775962829589844,0.024719953536987305,0.95367431640625,39505.02975415449
,ac_cuda_fuse_all_o3_2,Dotstar,run_regex,8,13.409704208374023,1.676213026046753,0.95367431640625,582.6004719120717
,ac_cuda_fuse_all_o3_4,Dotstar,transpose,8,0.19686126708984375,0.02460765838623047,0.95367431640625,39685.307909932955
,ac_cuda_fuse_all_o3_4,Dotstar,run_regex,8,14.313629150390625,1.7892036437988281,0.95367431640625,545.8084681331005
,ac_cuda_fuse_all_o3_8,Dotstar,transpose,8,0.1986522674560547,0.024831533432006836,0.95367431640625,39327.51485823468
,ac_cuda_fuse_all_o3_8,Dotstar,run_regex,8,15.799217224121094,1.9749021530151367,0.95367431640625,494.48652355209373
,ac_cuda_fuse_all_o3_0_sync,Dotstar,transpose,8,0.2259654998779297,0.02824568748474121,0.95367431640625,34573.861957778696
,ac_cuda_fuse_all_o3_0_sync,Dotstar,run_regex,8,16.705982208251953,2.088247776031494,0.95367431640625,467.646852643061
,ac_cuda_fuse_all_o3_1_sync,Dotstar,transpose,8,0.19360923767089844,0.024201154708862305,0.95367431640625,40351.89691351335
,ac_cuda_fuse_all_o3_1_sync,Dotstar,run_regex,8,13.369329452514648,1.671166181564331,0.95367431640625,584.3598983590415
,ac_cuda_fuse_all_o3_2_sync,Dotstar,transpose,8,0.18857192993164062,0.023571491241455078,0.95367431640625,41429.814091801025
,ac_cuda_fuse_all_o3_2_sync,Dotstar,run_regex,8,13.547788619995117,1.6934735774993896,0.95367431640625,576.6623778340893
,ac_cuda_fuse_all_o3_4_sync,Dotstar,transpose,8,0.2110309600830078,0.026378870010375977,0.95367431640625,37020.63430373912
,ac_cuda_fuse_all_o3_4_sync,Dotstar,run_regex,8,14.562356948852539,1.8202946186065674,0.95367431640625,536.4859567335078
,ac_cuda_fuse_all_o3_8_sync,Dotstar,transpose,8,0.20024490356445312,0.02503061294555664,0.95367431640625,39014.725772960206
,ac_cuda_fuse_all_o3_8_sync,Dotstar,run_regex,8,16.409849166870117,2.0512311458587646,0.95367431640625,476.0860334885146
,ac_cuda_fuse_basic,Protomata,transpose,8,0.17919921875,0.02239990234375,0.95367431640625,43596.73024523161
,ac_cuda_fuse_basic,Protomata,run_regex,8,10175.33676147461,1271.9170951843262,0.95367431640625,0.767787856376344
,ac_cuda_fuse_adv,Protomata,transpose,8,0.2066802978515625,0.025835037231445312,0.95367431640625,37799.92617201919
,ac_cuda_fuse_adv,Protomata,run_regex,8,9974.132698059082,1246.7665872573853,0.95367431640625,0.7832761240002627
,ac_cuda_fuse_all,Protomata,transpose,8,0.1878376007080078,0.023479700088500977,0.95367431640625,41591.77912490734
,ac_cuda_fuse_all,Protomata,run_regex,8,708.5889415740967,88.57361769676208,0.95367431640625,11.025433141314487
,ac_cuda_fuse_all_o2_1,Protomata,transpose,8,0.1865062713623047,0.023313283920288086,0.95367431640625,41888.671855025925
,ac_cuda_fuse_all_o2_1,Protomata,run_regex,8,714.6444988250732,89.33056235313416,0.95367431640625,10.932008869926669
,ac_cuda_fuse_all_o2_2,Protomata,transpose,8,0.1918182373046875,0.023977279663085938,0.95367431640625,40728.66120435924
,ac_cuda_fuse_all_o2_2,Protomata,run_regex,8,711.0418033599854,88.88022541999817,0.95367431640625,10.987399001131157
,ac_cuda_fuse_all_o2_4,Protomata,transpose,8,0.20595169067382812,0.025743961334228516,0.95367431640625,37933.65315156791
,ac_cuda_fuse_all_o2_4,Protomata,run_regex,8,711.6685104370117,88.95856380462646,0.95367431640625,10.977723315596199
,ac_cuda_fuse_all_o2_8,Protomata,transpose,8,0.20412063598632812,0.025515079498291016,0.95367431640625,38273.935225849855
,ac_cuda_fuse_all_o2_8,Protomata,run_regex,8,711.0690288543701,88.88362860679626,0.95367431640625,10.986978314309386
,ac_cuda_fuse_all_o2_16,Protomata,transpose,8,0.194732666015625,0.024341583251953125,0.95367431640625,40119.10358877919
,ac_cuda_fuse_all_o2_16,Protomata,run_regex,8,711.611442565918,88.95143032073975,0.95367431640625,10.97860367707102
,ac_cuda_fuse_all_o2_32,Protomata,transpose,8,0.17815399169921875,0.022269248962402344,0.95367431640625,43852.51166973577
,ac_cuda_fuse_all_o2_32,Protomata,run_regex,8,708.7055606842041,88.58819508552551,0.95367431640625,11.023618881242578
,ac_cuda_fuse_all_o3_1,Protomata,transpose,8,0.2125682830810547,0.026571035385131836,0.95367431640625,36752.89599540589
,ac_cuda_fuse_all_o3_1,Protomata,run_regex,8,704.871753692627,88.10896921157837,0.95367431640625,11.083576493273403
,ac_cuda_fuse_all_o3_2,Protomata,transpose,8,0.19297027587890625,0.02412128448486328,0.95367431640625,40485.50982485273
,ac_cuda_fuse_all_o3_2,Protomata,run_regex,8,705.7531337738037,88.21914172172546,0.95367431640625,11.069734764371493
,ac_cuda_fuse_all_o3_4,Protomata,transpose,8,0.19446945190429688,0.02430868148803711,0.95367431640625,40173.404735283155
,ac_cuda_fuse_all_o3_4,Protomata,run_regex,8,708.5749893188477,88.57187366485596,0.95367431640625,11.02565023853036
,ac_cuda_fuse_all_o3_8,Protomata,transpose,8,0.1927356719970703,0.02409195899963379,0.95367431640625,40534.79005235084
,ac_cuda_fuse_all_o3_8,Protomata,run_regex,8,711.7388229370117,88.96735286712646,0.95367431640625,10.976638829060192
,ac_cuda_fuse_all_o3_0_sync,Protomata,transpose,8,0.1743793487548828,0.02179741859436035,0.95367431640625,44801.750068362046
,ac_cuda_fuse_all_o3_0_sync,Protomata,run_regex,8,711.0405654907227,88.88007068634033,0.95367431640625,10.987418129383695
,ac_cuda_fuse_all_o3_1_sync,Protomata,transpose,8,0.19261741638183594,0.024077177047729492,0.95367431640625,40559.67599790072
,ac_cuda_fuse_all_o3_1_sync,Protomata,run_regex,8,710.0872802734375,88.76091003417969,0.95367431640625,11.00216863058242
,ac_cuda_fuse_all_o3_2_sync,Protomata,transpose,8,0.201080322265625,0.025135040283203125,0.95367431640625,38852.6331765063
,ac_cuda_fuse_all_o3_2_sync,Protomata,run_regex,8,708.5488109588623,88.56860136985779,0.95367431640625,11.026057597115333
,ac_cuda_fuse_all_o3_4_sync,Protomata,transpose,8,0.1930370330810547,0.024129629135131836,0.95367431640625,40471.508887725155
,ac_cuda_fuse_all_o3_4_sync,Protomata,run_regex,8,707.9718799591064,88.4964849948883,0.95367431640625,11.035042804879852
,ac_cuda_fuse_all_o3_8_sync,Protomata,transpose,8,0.18226242065429688,0.02278280258178711,0.95367431640625,42864.01975763411
,ac_cuda_fuse_all_o3_8_sync,Protomata,run_regex,8,711.1233329772949,88.89041662216187,0.95367431640625,10.986139306231204
,ac_cuda_fuse_basic,Snort,transpose,8,0.1982269287109375,0.024778366088867188,0.95367431640625,39411.90054653221
,ac_cuda_fuse_basic,Snort,run_regex,8,784.0216331481934,98.00270414352417,0.95367431640625,9.964648511839348
,ac_cuda_fuse_adv,Snort,transpose,8,0.19284439086914062,0.024105548858642578,0.95367431640625,40511.93796609499
,ac_cuda_fuse_adv,Snort,run_regex,8,345.0011920928955,43.12514901161194,0.95367431640625,22.64484929053925
,ac_cuda_fuse_all,Snort,transpose,8,0.2066059112548828,0.02582573890686035,0.95367431640625,37813.53569483295
,ac_cuda_fuse_all,Snort,run_regex,8,47.88289260864258,5.985361576080322,0.95367431640625,163.15848050060973
,ac_cuda_fuse_all_o2_1,Snort,transpose,8,0.1863880157470703,0.02329850196838379,0.95367431640625,41915.24851362553
,ac_cuda_fuse_all_o2_1,Snort,run_regex,8,58.428293228149414,7.303536653518677,0.95367431640625,133.71090559660772
,ac_cuda_fuse_all_o2_2,Snort,transpose,8,0.1839618682861328,0.0229952335357666,0.95367431640625,42468.040104096464
,ac_cuda_fuse_all_o2_2,Snort,run_regex,8,44.71930694580078,5.589913368225098,0.95367431640625,174.70082909533122
,ac_cuda_fuse_all_o2_4,Snort,transpose,8,0.19424819946289062,0.024281024932861328,0.95367431640625,40219.16301722276
,ac_cuda_fuse_all_o2_4,Snort,run_regex,8,38.201133728027344,4.775141716003418,0.95367431640625,204.5096372170792
,ac_cuda_fuse_all_o2_8,Snort,transpose,8,0.2047100067138672,0.0255887508392334,0.95367431640625,38163.74258108398
,ac_cuda_fuse_all_o2_8,Snort,run_regex,8,35.62399864196777,4.452999830245972,0.95367431640625,219.30440988722367
,ac_cuda_fuse_all_o2_16,Snort,transpose,8,0.20241928100585938,0.025302410125732422,0.95367431640625,38595.63160771159
,ac_cuda_fuse_all_o2_16,Snort,run_regex,8,33.247798919677734,4.155974864959717,0.95367431640625,234.97796106364703
,ac_cuda_fuse_all_o2_32,Snort,transpose,8,0.2047901153564453,0.025598764419555664,0.95367431640625,38148.813903454444
,ac_cuda_fuse_all_o2_32,Snort,run_regex,8,31.600221633911133,3.9500277042388916,0.95367431640625,247.22927865848177
,ac_cuda_fuse_all_o3_1,Snort,transpose,8,0.1875019073486328,0.0234377384185791,0.95367431640625,41666.24281572657
,ac_cuda_fuse_all_o3_1,Snort,run_regex,8,24.7574405670166,3.094680070877075,0.95367431640625,315.5616986680076
,ac_cuda_fuse_all_o3_2,Snort,transpose,8,0.20655059814453125,0.025818824768066406,0.95367431640625,37823.66195102131
,ac_cuda_fuse_all_o3_2,Snort,run_regex,8,24.96074676513672,3.12009334564209,0.95367431640625,312.9914370555575
,ac_cuda_fuse_all_o3_4,Snort,transpose,8,0.20101356506347656,0.02512669563293457,0.95367431640625,38865.53625141144
,ac_cuda_fuse_all_o3_4,Snort,run_regex,8,26.66998291015625,3.3337478637695312,0.95367431640625,292.93232119113605
,ac_cuda_fuse_all_o3_8,Snort,transpose,8,0.20664215087890625,0.02583026885986328,0.95367431640625,37806.904190511355
,ac_cuda_fuse_all_o3_8,Snort,run_regex,8,30.414905548095703,3.801863193511963,0.95367431640625,256.8641874506543
,ac_cuda_fuse_all_o3_0_sync,Snort,transpose,8,0.22382545471191406,0.027978181838989258,0.95367431640625,34904.430374353426
,ac_cuda_fuse_all_o3_0_sync,Snort,run_regex,8,31.522415161132812,3.9403018951416016,0.95367431640625,247.8395122983097
,ac_cuda_fuse_all_o3_1_sync,Snort,transpose,8,0.1971416473388672,0.0246427059173584,0.95367431640625,39628.86637835118
,ac_cuda_fuse_all_o3_1_sync,Snort,run_regex,8,24.90516471862793,3.113145589828491,0.95367431640625,313.68995500586294
,ac_cuda_fuse_all_o3_2_sync,Snort,transpose,8,0.20451927185058594,0.025564908981323242,0.95367431640625,38199.334122935456
,ac_cuda_fuse_all_o3_2_sync,Snort,run_regex,8,25.527183532714844,3.1908979415893555,0.95367431640625,306.04629727316933
,ac_cuda_fuse_all_o3_4_sync,Snort,transpose,8,0.21846389770507812,0.027307987213134766,0.95367431640625,35761.05746564459
,ac_cuda_fuse_all_o3_4_sync,Snort,run_regex,8,27.0067138671875,3.3758392333984375,0.95367431640625,289.27991900162266
,ac_cuda_fuse_all_o3_8_sync,Snort,transpose,8,0.1990489959716797,0.02488112449645996,0.95367431640625,39249.130405619064
,ac_cuda_fuse_all_o3_8_sync,Snort,run_regex,8,31.03075408935547,3.8788442611694336,0.95367431640625,251.76635983461114
,ac_cuda_fuse_basic,Yara,transpose,8,0.23274803161621094,0.029093503952026367,0.95367431640625,33566.341875158774
,ac_cuda_fuse_basic,Yara,run_regex,8,957.4283599853516,119.67854499816895,0.95367431640625,8.15987945053093
,ac_cuda_fuse_adv,Yara,transpose,8,0.21451377868652344,0.02681422233581543,0.95367431640625,36419.571963331466
,ac_cuda_fuse_adv,Yara,run_regex,8,72.07907295227051,9.009884119033813,0.95367431640625,108.38790900062352
,ac_cuda_fuse_all,Yara,transpose,8,0.2038421630859375,0.025480270385742188,0.95367431640625,38326.22202260648
,ac_cuda_fuse_all,Yara,run_regex,8,71.8942813873291,8.986785173416138,0.95367431640625,108.66650099623782
,ac_cuda_fuse_all_o2_1,Yara,transpose,8,0.19036483764648438,0.023795604705810547,0.95367431640625,41039.616856702
,ac_cuda_fuse_all_o2_1,Yara,run_regex,8,73.2674732208252,9.15843415260315,0.95367431640625,106.62985437553499
,ac_cuda_fuse_all_o2_2,Yara,transpose,8,0.20548248291015625,0.02568531036376953,0.95367431640625,38020.27252812535
,ac_cuda_fuse_all_o2_2,Yara,run_regex,8,54.75311851501465,6.844139814376831,0.95367431640625,142.6859366532268
,ac_cuda_fuse_all_o2_4,Yara,transpose,8,0.18805694580078125,0.023507118225097656,0.95367431640625,41543.26747535397
,ac_cuda_fuse_all_o2_4,Yara,run_regex,8,44.80056571960449,5.6000707149505615,0.95367431640625,174.38395865124735
,ac_cuda_fuse_all_o2_8,Yara,transpose,8,0.19021224975585938,0.023776531219482422,0.95367431640625,41072.53875619196
,ac_cuda_fuse_all_o2_8,Yara,run_regex,8,39.9628963470459,4.995362043380737,0.95367431640625,195.49383838835567
,ac_cuda_fuse_all_o2_16,Yara,transpose,8,0.2004566192626953,0.025057077407836914,0.95367431640625,38973.51970084779
,ac_cuda_fuse_all_o2_16,Yara,run_regex,8,36.143442153930664,4.517930269241333,0.95367431640625,216.15262781910707
,ac_cuda_fuse_all_o2_32,Yara,transpose,8,0.1796417236328125,0.022455215454101562,0.95367431640625,43489.34001528922
,ac_cuda_fuse_all_o2_32,Yara,run_regex,8,33.19217109680176,4.14902138710022,0.95367431640625,235.37176815627996
,ac_cuda_fuse_all_o3_1,Yara,transpose,8,0.20558738708496094,0.025698423385620117,0.95367431640625,38000.872090326295
,ac_cuda_fuse_all_o3_1,Yara,run_regex,8,21.74988555908203,2.718735694885254,0.95367431640625,359.19729226978666
,ac_cuda_fuse_all_o3_2,Yara,transpose,8,0.20888710021972656,0.02611088752746582,0.95367431640625,37400.58621036004
,ac_cuda_fuse_all_o3_2,Yara,run_regex,8,22.2769718170166,2.784621477127075,0.95367431640625,350.69847303179256
,ac_cuda_fuse_all_o3_4,Yara,transpose,8,0.2001514434814453,0.025018930435180664,0.95367431640625,39032.94357566921
,ac_cuda_fuse_all_o3_4,Yara,run_regex,8,24.103849411010742,3.0129811763763428,0.95367431640625,324.11835415928283
,ac_cuda_fuse_all_o3_8,Yara,transpose,8,0.19022750854492188,0.023778438568115234,0.95367431640625,41069.24418954419
,ac_cuda_fuse_all_o3_8,Yara,run_regex,8,27.279422760009766,3.4099278450012207,0.95367431640625,286.3880247294941
,ac_cuda_fuse_all_o3_0_sync,Yara,transpose,8,0.19767189025878906,0.024708986282348633,0.95367431640625,39522.564335131276
,ac_cuda_fuse_all_o3_0_sync,Yara,run_regex,8,29.370086669921875,3.6712608337402344,0.95367431640625,266.0019389047578
,ac_cuda_fuse_all_o3_1_sync,Yara,transpose,8,0.2013225555419922,0.025165319442749023,0.95367431640625,38805.885306629025
,ac_cuda_fuse_all_o3_1_sync,Yara,run_regex,8,21.73682975769043,2.7171037197113037,0.95367431640625,359.4130370936893
,ac_cuda_fuse_all_o3_2_sync,Yara,transpose,8,0.198760986328125,0.024845123291015625,0.95367431640625,39306.00337785966
,ac_cuda_fuse_all_o3_2_sync,Yara,run_regex,8,22.403627395629883,2.8004534244537354,0.95367431640625,348.7158513234303
,ac_cuda_fuse_all_o3_4_sync,Yara,transpose,8,0.1986370086669922,0.024829626083374023,0.95367431640625,39330.53589775597
,ac_cuda_fuse_all_o3_4_sync,Yara,run_regex,8,24.606475830078125,3.0758094787597656,0.95367431640625,317.4977210856934
,ac_cuda_fuse_all_o3_8_sync,Yara,transpose,8,0.2019786834716797,0.02524733543395996,0.95367431640625,38679.824354313234
,ac_cuda_fuse_all_o3_8_sync,Yara,run_regex,8,28.618213653564453,3.5772767066955566,0.95367431640625,272.99048412223095
,ac_cuda_fuse_basic,Bro217,transpose,8,0.2020854949951172,0.02526068687438965,0.95367431640625,38659.38027956319
,ac_cuda_fuse_basic,Bro217,run_regex,8,73.6025161743164,9.20031452178955,0.95367431640625,106.14446904909171
,ac_cuda_fuse_adv,Bro217,transpose,8,0.1958599090576172,0.02448248863220215,0.95367431640625,39888.2039596054
,ac_cuda_fuse_adv,Bro217,run_regex,8,9.214937210083008,1.151867151260376,0.95367431640625,847.8082727955588
